id,slug,title,description,content,published_at,created_at,updated_at
86bca698-9083-4e27-8b4c-4d2961125a23,pembelian-reksadana-dengan-virtual-account-mandiri,Pembelian Reksadana dengan Virtual Account Mandiri,Panduan pembelian reksadana dengan Mandiri Bill Payment,"# Panduan Pembelian Reksadana dengan Mandiri Bill Payment

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/1_1lhy5mr.jpg)
1. **Klik ${color}[#00ab6b](Investasi Sekarang)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/2_1fhum5c.jpg)
2. **Input ${color}[#00ab6b]( Nominal Order), lalu klik ${color}[#00ab6b](Beli)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/3_jv9shk.jpg)
3. **${color}[#00ab6b](Checklist) bahwa kamu sudah menyetujui syarat dan ketentuan, lalu klik ${color}[#00ab6b](Bayar Sekarang)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/4_o0f3v9.jpg)
4. **Pilih ${color}[#00ab6b](Virtual Account), lalu klik ${color}[#00ab6b](Bayar)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/5_114suuq.jpg)
5. **Pilih ${color}[#00ab6b](Mandiri Bill Payment), lalu klik ${color}[#00ab6b](Bayar)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/6_9nmodv.jpg)
6. **Kamu akan masuk ke halaman ${color}[#00ab6b](Order Detail), memperoleh informasi rekening tujuan transfer, dan berapa yang harus di transfer. Klik ${color}[#00ab6b](Salin) untuk menyalin kode pembayaran**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/img_20200414_163344_apzq18.jpg)
7. **Untuk membaca panduan pembayaran, silakan scroll ke bawah halaman ${color}[#00ab6b](Order Detail)**",04/14/2020 09:35:06,04/14/2020 04:45:25,03/03/2021 08:36:18
87dcc444-7a63-4dee-8ed6-75c7b72c6b97,minimum-penjualan-reksa-dana-di-bibit,Minimum Penjualan Reksa Dana di Bibit,Informasi mengenai minimum penjualan Reksa Dana di bibit.,"### Untuk minimum transaksi penjualan reksadana, Bibit memiliki 2 kebijakan yaitu:


### ${color}[#00ab6b](Kebijakan Minimum Kepemilikan dan Kebijakan Minimum Penjualan)


### A. Kebijakan Minimum Kepemilikan

Setiap reksadana memiliki minimum kepemilikan yang berbeda tergantung reksadana yang bersangkutan. 

> Misalnya: Ketika kamu mempunyai suatu reksadana katakanlah Rp 100.000 dan ingin menjual Rp 50.000, sedangkan Manajer investasi memiliki kebijakan minimum kepemilikan adalah Rp 100.000, maka order tersebut tidak bisa dilakukan, karena terbentur minimum kepemilikan. 
Jika demikian maka kamu mempunyai 2 pilihan:
1. Tidak menjual reksadana tersebut sama sekali.
2. Menjual seluruh kepemilikan kamu di reksadana tersebut.


### B. Kebijakan Minimum Penjualan

Kebijakan minimum penjualan adalah nominal minimum untuk satu kali order jual reksadana.

> Misalnya : Simas Saham Unggulan memiliki batas minimum penjualan Rp 100.000. Kamu mempunyai Reksadana Simas Saham Unggulan sebesar Rp 300.000 dan ingin menjual reksadana tersebut senilai 80.000. Order ini tidak bisa dilakukan, karena terbentur minimum penjualan.",02/01/2019 09:09:00,01/31/2019 04:09:23,07/13/2022 02:47:20
899f58ac-a431-4ce4-b233-ef7b330640b4,bagaimana-jika-hp-hilang,Bagaimana Jika HP Hilang?,Panduan jika HP hilang,"1. Pastikan kamu masih ingat nomor HP dan Email yang kamu daftarkan di Bibit.

2. Log In aplikasi Bibit di HP yang baru atau bisa juga Log In melalui browser (PC/Laptop/HP) pada website **${color}[#00ab6b]([app.bibit.id](https://linkto.bibit.id/SJpp/FAQregistrasi)).**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-1_v2p1ww.jpg)

3. Input nomor HP kamu yang terdaftar di kolom yang tersedia, lalu klik **${color}[#00ab6b](Login).**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-2_d0ap34.jpg)

4. Klik **${color}[#00ab6b](Kirim Melalui Email)**, lalu klik **${color}[#00ab6b](Pilih).**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-3_15xkreb.jpg)

5. Kamu akan mendapatkan kode verifikasi melalui email kamu.

6. Input kode verifikasi di kolom yang tersedia, masukan kode verfikasi dengan benar.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-4_jt5ems.jpg)

7. Setelah kamu berhasil Log In, lakukan perubahan nomor HP yang baru sesuai panduan di bawah ini.

Baca: [Bagaimana Cara Mengubah Email dan Nomor HP?](/id/article/bagaimana-cara-mengubah-email-dan-nomor-hp-5zlvul/)",11/04/2019 11:25:53,11/04/2019 11:09:12,10/26/2023 04:16:00
8ab31347-ac1b-43d6-ba05-3c4ef1ce2f74,cashback-biaya-transaksi-reksa-dana,Cashback Biaya Transaksi Reksa Dana,"Di Bibit, kamu tidak dikenakan biaya beli, jual, maupun switching reksa dana. Namun, jika rekening bank kamu berbeda dengan rekening bank penampungan reksa dana, ada biaya transfer antar bank sebesar Rp3.500 per reksa dana yang dikenakan oleh pihak bank. Bukan dari Bibit.","### Biaya transaksi reksa dana
Keunggulan investasi reksa dana di Bibit adalah kamu terbebas atau tidak dikenakan fee beli, fee jual, maupun fee ketika switching reksa dana.

Namun perlu diperhatikan, jika rekening bank kamu berbeda dengan rekening bank penampung reksa dana, ada biaya transfer antar bank sekitar Rp2.500 - Rp6.500 per reksa dana ketika melakukan pencairan, ini dikenakan oleh pihak bank, bukan oleh Bibit.

Untuk 3 transaksi penjualan pertama, Bibit berikan cashback untuk mengganti biaya transfer antar bank. Cashback biaya transfer antar bank akan masuk ke halaman **${color}[#00ab6b](Home)** - **${color}[#00ab6b](Referral)** dan bisa kamu gunakan untuk membeli reksa dana lagi.

**Baca Juga:** [Bagaimana Cara Penggunaan Cashback](https://faq.bibit.id/id/article/bagaimana-cara-menggunakan-cashback-dn676w/#1-bagaimana-cara-penggunaan-cashback)",12/12/2018 07:01:45,12/10/2018 07:13:46,11/08/2023 11:18:40
8b200e3e-ecb9-4ba2-bbe2-0b7fb48b3042,fitur-watchlist-reksa-dana-dan-saham-favorit,Fitur Watchlist Reksa Dana dan Saham Favorit,"Dengan fitur ini, kamu bisa lebih fokus untuk memantau list reksa dana yang jadi favorit kamu.","### Apa kegunaannya? 
Dengan fitur ini, kamu bisa lebih fokus untuk memantau daftar reksa dana dan saham yang jadi favorit kamu.

### Cara cek watchlist kamu


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-cek-watchlist-0_4bj4jl.jpg)
1. **Di halaman ${color}[#00ab6b](Home), klik ${color}[#00ab6b](Explore)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-cek-watchlist1_d05hcc.jpg)
2. **Pada bagian ${color}[#00ab6b](Explore), kamu bisa scroll ke bagian bawah. Setelah kamu scroll, kamu akan menemukan fitur ${color}[#00ab6b](watchlist) untuk reksa dana dan saham**

### Cara menambahkan reksa dana ke daftar watchlist

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-cek-watchlist-0_1s16s2z.jpg)
1. **Di halaman ${color}[#00ab6b](Home), klik ${color}[#00ab6b](Explore)**


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-reksadana_v4n7q.jpg)


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-reksadana_5h4ykh.jpg)

2. **Pilih ${color}[#00ab6b](jenis reksa dana) dan ${color}[#00ab6b](produk reksa dana) sesuai keinginan kamu **


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-reksadana_1sv79cr.jpg)


![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-reksadana_1budrda.jpg)
3. **Klik ${color}[#00ab6b](salah satu produk reksa dana) kemudian klik ${color}[#00ab6b](tanda bintang). Kamu bisa memilih beberapa reksa dana untuk dimasukkan ke watchlist reksa dana kamu**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-cek-watchlist1_hu6kaa.jpg)
4. **Setelah selesai memberi tanda bintang, kamu bisa cek daftar reksa dana favorit dengan cara kembali ke halaman ${color}[#00ab6b](Explore), lalu scroll ke bagian ${color}[#00ab6b](watchlist)**

### Cara menghapus reksa dana dari watchlist

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-kurangin-watchlist-reksada_z06t0t.jpg)
1. **Klik ${color}[#00ab6b](produk reksadana) yang ingin kamu hapus**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-kurangin-watchlist-reksada_nbjski.jpg)
2. **Klik ${color}[#00ab6b](tanda bintang) pada pojok kanan atas produk reksadana tersebut**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-reksadana_q5o04w.jpg)
3. **Kamu bisa kembali ke halaman ${color}[#00ab6b](explore) dan scroll ke bagian ${color}[#00ab6b](watchlist reksadana)**

### Cara menambah saham ke watchlist

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-saham_i2rut4.jpg)
1. **Kamu bisa ke bagian ${color}[#00ab6b](explore) kemudian klik ${color}[#00ab6b](saham)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-saham-1_1ddyqap.jpg)
2. **Kamu bisa klik bagian ${color}[#00ab6b](explore) lalu cari saham yang kamu mau tambahkan pada ${color}[#00ab6b](watchlist)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-saham-2_i7xpz8.jpg)
3. **Klik pada ${color}[#00ab6b](tanda bintang) kemudian kembali ke halaman awal produk saham**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-saham-3_16w4ryy.jpg)

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-tambah-watchlist-saham-4_l30475.jpg)

4. **Kamu bisa cek ${color}[#00ab6b](watchlist) saham kamu pada ${color}[#00ab6b](halaman awal) produk saham atau bisa ke bagian ${color}[#00ab6b](explore) dan klik pada bagian saham pada ${color}[#00ab6b](watchlist)**

### Cara mengurangi saham dari watchlist

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-kurangin-watchlist-saham_tl5hsp.jpg)
1. **Kamu bisa ${color}[#00ab6b](klik) pada saham yang ingin kamu hapus di ${color}[#00ab6b](watchlist) produk saham kamu**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-kurangin-watchlist-saham-1_1mu8m51.jpg)
2. **Klik pada ${color}[#00ab6b](tanda bintang) kemudian kembali ke ${color}[#00ab6b](halaman awal produk saham)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-kurangin-watchlist-saham-2_1q8wdgz.jpg)

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/faq-kurangin-watchlist-saham-3_1qgmisf.jpg)

3. **Kamu bisa cek pada ${color}[#00ab6b](halaman awal) produk saham untuk melihat produk tersebut masih ada atau tidak. Kamu bisa cek juga pada halaman ${color}[#00ab6b](explore) dan ${color}[#00ab6b](scroll) ke bawah sampai bagian ${color}[#00ab6b](watchlist) kemudian klik kategori ${color}[#00ab6b](saham)**",04/05/2021 10:06:36,04/05/2021 09:54:12,11/21/2023 04:18:00
8bd05f0b-37d2-40e1-8792-c0458236914a,apakah-bisa-registrasi-jika-tinggal-di-luar-indonesia,Apakah Bisa Registrasi Jika Tinggal di Luar Indonesia?,"Asal kamu punya KTP/ Surat KTP Sementara dari Kecamatan atau Dukcapil, dan akun di bank di Indonesia, kamu bisa registrasi.","### Apakah bisa registrasi jika tinggal di luar Indonesia?
> Registrasi rekening reksa dana di Bibit saat ini hanya bisa untuk Warga Negara Indonesia (WNI) saja, kami mewajibkan upload E-KTP/KTP dalam proses registrasi.",12/11/2018 07:31:26,12/10/2018 04:51:21,08/01/2022 07:38:23
8c3f9296-599f-4e27-9ea4-f89a45060a76,fitur-bibit-bareng,Fitur Bibit Bareng,"Fitur ini untuk kamu bisa menabung reksa dana bareng keluarga, saudara, atau teman kamu untuk mencapai tujuan investasi bersama.","# Apa kegunaannya?
Sekarang kamu kamu bisa nabung reksa dana bareng keluarga, saudara, atau teman kamu untuk mencapai tujuan investasi bersama.

1. Undang dan kelola investasi kamu bersama keluarga, teman atau saudara kamu.
2. Tetapkan target investasi bareng. Pantau bareng. Capai tujuan bareng.
3. Setiap reksa dana tetap menjadi milik masing-masing. Setiap anggota memiliki akses bersama dan Bibit Bareng bisa dibubarkan setiap saat.
4. Apabila tujuan investasi sudah tercapai dan portofolio Bibit Bareng dibubarkan, maka nilai investasi akan dibagi secara proporsional sesuai kontribusi masing-masing anggota.

# Informasi penting terkait fitur Bibit Bareng
1. Kegiatan investasi kamu di portofolio Bibit Bareng bisa dilihat oleh member lainnya.
2. Kepemilikan reksa dana tetap atas nama masing-masing anggota. Tidak ada perpindahan kepemilikan.
3. Masing-masing anggota tetap memiliki kontrol penuh atas penjualan dan dana hasil penjualan reksa dana.


# Panduan penggunaan fitur Bibit Bareng

1. **Pertama, kamu harus membuat satu Portofolio baru dengan jenis Bibit Goals.**
Panduan membuat portofolio baru bisa kamu klik [di sini](/id/article/cara-tambah-portfolio-berdasarkan-tujuan-goal-setting-mrnwy6/).

2.  **Klik ${color}[#00ab6b](Bibit Bareng) sesuai gambar di bawah.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/q2_lscudt.jpg)

3. **Klik ${color}[#00ab6b](Jadikan Investasi Bibit Bareng.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/w3_81feqx.jpg)

4. **Klik ${color}[#00ab6b](Undang) untuk mengajak teman atau keluarga kamu bergabung.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/e2_rqwprv.jpg)

5. **${color}[#00ab6b](Izinkan Akses Kontak), lalu pilih kontak teman atau keluarga yang ingin kamu ajak investasi bareng. Setelah itu klik ${color}[#00ab6b](Submit.)**
|| Catatan: Kamu bisa mengundang maksimal 10 kontak untuk gabung di portofolio Bibit Bareng.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/r2_k75rr3.jpg)

6. **Klik ${color}[#00ab6b](Undang.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/t2_1qfm6ct.jpg)

7. **Input ${color}[#00ab6b](PIN) kamu, lalu undangan akan dikirim ke teman atau keluarga kamu.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/y2_14b4v65.jpg)

8.  **Klik ${color}[#00ab6b](Oke.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/u2_ycdrz3.jpg)

9. **${color}[#00ab6b](Portfolio Bibit Bareng) berhasil dibuat, setelah itu tunggu konfirmasi dari teman atau saudara yang sudah kamu undang.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/i2_1e4j0e4.jpg)


# Membubarkan portofolio Bibit Bareng
Apabila portofolio Bibit Bareng dibubarkan, maka nilai investasi akan dibagi secara proporsional sesuai kontribusi masing-masing anggota.

1. **Klik ${color}[#00ab6b](Ikon Titik Tiga) di kanan atas**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/c2_1snz2h0.jpg)

2. **Klik ${color}[#00ab6b](Bubarkan Bibit Bareng)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/x2_flq4ru.jpg)

3. **Klik ${color}[#00ab6b](Bubarkan)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/v2_13a44dt.jpg)

4. **Bibit Bareng Berhasil Dibubarkan**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/z2_pyqbv2.jpg)

# Keluar dari portofolio Bibit Bareng sebagai Member
Apabila keluar dari portofolio Bibit Bareng, maka nilai investasi akan dibagi secara proporsional sesuai kontribusi. 

1. **Klik ${color}[#00ab6b](Ikon TItik Tiga) di kanan atas**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/1b_1ub6h7k.jpg)

2. **Pilih ${color}[#00ab6b](Batalkan Bibit Bareng)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/4b_12skiij.jpg)

3. **Pilih ${color}[#00ab6b](Alasan Keluar), lalu klik ${color}[#00ab6b](Submit)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/2b_1me5mw0.jpg)

4. **Klik ${color}[#00ab6b](Ya, Keluar)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/3b_lhvtzm.jpg)",07/22/2021 16:47:27,07/22/2021 09:22:32,09/26/2023 06:44:12
8c93abe9-09e6-4bc8-a3e6-9c43b36a98e9,order-book-saham,Order Book Saham,,"### Berikut adalah panduan untuk kamu dalam melihat Order Book Saham di Bibit Plus:

1. Dari halaman Home Bibit, kamu bisa pilih produk investasi ${color}[#00ab6b](**Saham.**)
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-1_12rwf6e.jpg)

2. Kamu bisa pilih dan cari saham yang kamu inginkan.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-2_10q2z6.jpg)

3. Kamu bisa klik tombol ${color}[#00ab6b](**Beli**) atau ${color}[#00ab6b](**Jual.**)
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-3_81kf32.jpg)

4. Akan muncul halaman Order Book Saham.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-4_1bqwzk2.jpg)

###### Penjelasan singkat istilah dalam Order Book Saham:
* **Open** merupakan harga saat pembukaan bursa (Pukul 09.00 WIB).
* **High** dalam order book menampilkan info harga saham tertinggi yang pernah dicapai selama jam perdagangan bursa pada hari tersebut.
* **Low** kebalikan dari high; menampilkan info harga saham terendah yang pernah dicapai selama jam perdagangan bursa pada hari tersebut.
* **Lot** menampilkan jumlah lot saham yang dipesan atau ditawarkan investor pada hari itu.
* **Val** atau Value menunjukkan info nominal transaksi saham yang telah terjadi pada hari itu.
* **Avg** menunjukkan harga rata-rata saham selama jam perdagangan bursa di hari tersebut.
* **Bid** menunjukkan daftar antrian beli saham yang diurut dari permintaan beli saham di nominal tertinggi ke terendah.
* **Ask** atau biasa juga ditulis Offer menunjukkan daftar antrian penjualan saham yang diurut dari penawaran saham di nominal terendah ke tertinggi.",09/27/2023 08:41:32,09/25/2023 07:42:24,09/27/2023 08:41:32
8ca021c6-bc84-437f-af49-4b63434c2bfd,cara-top-up-saldo-rdn-wallet,Cara Top up Saldo RDN Wallet,,"### Bagaimana cara top up RDN Wallet?


    1. Buka aplikasi Bibit dan masuk ke Profil, lalu klik saldo RDN Wallet yang terletak di bagian atas halaman Profil 
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/1_1cxudkm.jpg)

    2. Klik **Deposit**
 ![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/whatsapp-image-2023-05-26-at-1_hyrnbb.jpg)

  3. Lakukan transfer ke RDN Wallet dari berbagai bank atau digital wallet yang kamu miliki 
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/3_ir0bgg.jpg)

  4. Ikuti panduan transfer yang sudah kamu pilih dengan informasi dibawah ini, lalu transferkan dana ke rekening RDN Wallet kamu, setelah  tranfser berhasil, maka Top UP kamu akan masuk ke RDN Wallet.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/4_1ni3s7y.jpg)

|| Top up RDN Wallet yang dilakukan diatas pukul 21.00 WIB akan masuk keesokan harinya pukul 08.00 WIB. Weekend dan libur nasional maksimal akan masuk di hari bursa berikutnya.",05/26/2023 08:46:29,05/25/2023 08:31:49,05/29/2024 06:59:21
8cfa6cd5-26a1-4b75-81c6-e7081fc0683f,apakah-risk-score-semakin-tinggi-semakin-baik,Apakah Risk Score Semakin Tinggi Semakin Baik?,Penjelasan Mengenai Risk Score,"### Semakin tinggi Risk Score kamu bukan berarti semakin baik. Begitu juga sebaliknya, semakin rendah Risk Score kamu tidak berarti semakin baik.

| Setiap orang mempunyai profil dan tujuan yang berbeda, investasi kamu akan berbeda dengan teman, bos, atau tetangga kamu. Risk Score setiap individu tentu berbeda-beda, jika kamu seorang yang menghindari risiko maka Risk Score kamu akan cenderung rendah, tapi jika kamu toleran dengan risiko yang tinggi maka Risk Score kamu akan cenderung tinggi.
**Baca juga: [Apa itu Risk Score?](/id/article/apa-itu-risk-score-1tiuy8q/)**",12/11/2018 08:25:42,12/10/2018 06:21:58,07/11/2022 07:01:58
8e0d4802-3272-4abd-9ef6-183c58534bbf,pembelian-reksa-dana-menggunakan-aplikasi-ovo,Pembelian Reksa Dana Menggunakan Aplikasi OVO,Panduan transfer pembelian reksa dana menggunakan OVO,"### Panduan Pembelian Reksa Dana dan Transfer Pembayaran menggunakan Aplikasi OVO

1. **Klik ${color}[#00ab6b](Investasi Sekarang.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-1_18tmqpw.jpg)

2. **Input ${color}[#00ab6b](Nominal Pembelian) minimal Rp100.000, lalu klik ${color}[#00ab6b](Beli Sekarang.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-2_1ulzh5s.jpg)

3. **${color}[#00ab6b](Check List), lalu Klik ${color}[#00ab6b](Bayar Sekarang.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-3_1d2tcrk.jpg)

4. **Pilih ${color}[#00ab6b](Virtual Account BNI), lalu Klik ${color}[#00ab6b](Bayar.)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-4_1slhru.jpg)

5. **Transfer ke ${color}[#00ab6b](nomor Virtual Account BNI) sesuai nominal order menggunakan aplikasi OVO kamu.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-5_2kz80x.jpg)

6. **Tunggu beberapa saat, maka order kamu akan otomatis diterima tanpa perlu upload bukti transfer.**",01/21/2019 10:31:11,01/21/2019 10:19:37,12/05/2023 04:21:43
8f099134-5b84-4ab7-9e25-16f62645d622,bagaimana-cara-merevisi-pendaftaran-akun-bibit,Bagaimana Cara Merevisi Pendaftaran Akun Bibit?,,"Saat kamu melakukan registrasi akun Bibit, tim Bibit akan melakukan verifikasi terhadap pendaftaran kamu. Hal ini untuk memastikan keamanan dalam ber-investasi di Bibit dan juga telah mengikuti aturan OJK (Otoritas Jasa Keuangan). Mungkin saja kamu belum berhasil lolos verifikasi sehingga kamu perlu melakukan revisi pendaftaran kamu. Berikut cara untuk revisi pendaftaran kamu: 

1. **Buka aplikasi Bibit lalu login ke akun kamu**

2. **Pada menu ${color}[#0a940d](Home), kamu dapat melihat status pendaftaran. Jika pendaftaran kamu belum berhasil, kamu akan mendapat tampilan seperti di bawah ini.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/granular1_kaxn01.png)

3. **Klik ${color}[#0a940d](Perbaiki)**.

4. **Kamu bisa mengetahui data apa saja yang perlu diperbaiki dan kamu bisa memilih data yang ingin kamu perbaiki terlebih dahulu dengan klik masing-masing box. Klik ${color}[#0a940d](Lanjutkan) lalu kamu akan diarahkan ke halaman untuk upload data yang perlu diperbaiki.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/granular2_1bv0qwd.png)

5. **Pastikan kamu sudah mengikuti ketentuan revisi data yang tertera pada aplikasi Bibit. Jika kamu perlu upload ulang foto selfie dengan KTP, maka silakan ambil foto selfie dengan KTP. **

6. **Jika masih ada data yang perlu diperbaiki, ulangi langkah ke 4 dan 5.**

7. **Setelah melakukan perbaikan semua data, silakan klik ${color}[#0a940d](Lanjutkan)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/granular-3_19bd4zr.png)

8. **Hasil perbaikan data kamu akan diverifikasi kembali oleh tim Bibit, mohon menunggu dalam 1 x 24 Jam.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/granular4_gprz6o.png)",07/20/2022 02:51:38,07/15/2022 07:58:24,04/01/2024 02:22:31
9223120c-2d05-4301-80cd-50faca2c9d27,apa-itu-rekening-dana-nasabah-rdn,Apa itu Rekening Dana Nasabah (RDN),,"Rekening Dana Nasabah (RDN) adalah rekening atas nama kamu sendiri yang dibukakan oleh sekuritas dengan fungsi khusus untuk melakukan transaksi jual beli saham atau instrumen investasi lain yang ada di pasar modal seperti Obligasi FR. Kamu bisa melakukan pembelian produk menggunakan RDN, saldo RDN dapat digunakan untuk membeli reksa dana, obligasi FR, dan saham. Untuk dapat melihat saldo RDN, kamu dapat membuka aplikasi Bibit, masuk ke Profil, dan mengklik saldo RDN yang terletak di bagian atas halaman Profil.


**Apa saja keuntungan yang saya dapatkan jika menggunakan RDN sebagai metode pembayaran di Bibit?** 
    RDN Stockbit menjadi wallet investasi kamu di Bibit untuk transaksi produk investasi yang lebih seamless. Dengan satu wallet RDN, kamu dapat berinvestasi di reksa dana, obligasi FR, dan bahkan saham tanpa dikenakan biaya pembayaran. Selain itu, kamu juga dapat menggunakan RDN sebagai wallet untuk menampung dana penjualan yang kemudian dapat digunakan untuk pembelian produk investasi berikutnya di Bibit.    

**Apakah RDN yang digunakan di Bibit dan Stockbit merupakan RDN yang sama jika saya sudah memiliki akun Stockbit sebelumnya?**
Ya, RDN pada aplikasi Stockbit kamu dapat digunakan untuk membeli produk investasi di Bibit ketika kamu sudah berhasil upgrade ke Bibit Plus.

**Apakah saldo RDN yang mengendap mendapatkan bunga?**
Ya, saldo RDN yang mengendap akan mendapatkan bunga.
1.  RDN BCA: 0-1% / tahun - informasi dapat dicek melalui laman https://www.bca.co.id/id/Individu/produk/simpanan/Tapres
2. RDN Jago: 2% / tahun - informasi dapat dicek melalui laman https://jago.com/id/support/rates

**Mengapa jika saya membeli produk menggunakan saldo RDN, pada history RDN saya tercatat sebagai ""withdrawal""?**
Hal ini terjadi karena prinsipnya uang akan ditarik dari RDN untuk melakukan pembayaran produk investasi yang dipilih.
    
**Bagaimana cara menjadikan RDN sebagai rekening pencairan reksa dana di Bibit?**
RDN akan menjadi rekening pencairan secara otomatis saat kamu upgrade ke Bibit Plus.
      
**Bagaimana cara mengubah bank pencairan RDN?**
Bank pencairan RDN untuk saat ini hanya bisa diubah langsung melalui aplikasi Stockbit. Kamu dapat menginstall aplikasi Stockbit melalui [App Store](https://itunes.apple.com/us/app/stockbit/id1184800207?mt=8) maupun [Play Store](https://play.google.com/store/apps/details?id=com.stockbit.android&hl=en) dan ikuti panduan di FAQ Stockbit tentang [Bagaimana cara tambah rekening bank pencairan](https://help.stockbit.com/id/article/bagaimana-cara-tambah-rekening-bank-pencairan-1t4urep/).",05/26/2023 08:46:15,05/25/2023 08:13:18,02/16/2024 05:13:32
